HGHT,TEMP,PRES,RELH,DRCT,SPED
3996,9,682.1,46,265,6.7
4000,9,681.8,46,266,6.7
4003,8.9,681.5,46,266,6.7
4007,8.9,681.2,46,266,6.8
4010,8.9,680.9,46,266,6.8
4014,8.8,680.7,46,266,6.8
4017,8.8,680.4,46,267,6.9
4020,8.8,680.1,46,267,6.9
4024,8.7,679.8,46,267,6.9
4028,8.7,679.5,46,267,7
4032,8.7,679.2,46,267,7
4035,8.6,678.9,46,267,7
4038,8.6,678.7,46,267,7.1
4041,8.6,678.4,46,268,7.1
4045,8.6,678.1,46,268,7.1
4049,8.5,677.7,46,268,7.2
4053,8.5,677.4,46,268,7.2
4057,8.5,677.1,47,268,7.2
4061,8.4,676.8,47,268,7.3
4065,8.4,676.5,47,268,7.3
4068,8.3,676.2,47,268,7.3
4072,8.3,675.9,47,268,7.4
4075,8.3,675.6,47,269,7.4
4078,8.2,675.4,47,269,7.4
4082,8.2,675.1,47,269,7.5
4085,8.2,674.8,47,269,7.5
4089,8.1,674.5,47,269,7.5
4093,8.1,674.2,47,269,7.6
4097,8.1,673.9,47,269,7.6
4100,8.1,673.6,46,269,7.6
4104,8.1,673.3,46,269,7.7
4107,8,673,46,269,7.7
4111,8,672.7,46,269,7.7
4114,8,672.4,46,269,7.7
4118,7.9,672.1,46,269,7.8
4121,7.9,671.9,46,269,7.8
4124,7.9,671.6,46,269,7.8
4128,7.9,671.3,46,269,7.8
4131,7.8,671.1,46,269,7.8
4135,7.8,670.8,46,269,7.8
4138,7.8,670.5,46,269,7.9
4142,7.7,670.2,46,269,7.9
4146,7.7,669.9,46,269,7.9
4149,7.7,669.6,46,269,7.9
4153,7.6,669.3,46,269,7.9
4156,7.6,669,46,269,7.9
4160,7.6,668.7,46,269,7.9
4164,7.5,668.4,46,269,7.9
4168,7.5,668.1,45,269,7.9
4171,7.5,667.8,45,269,7.9
4175,7.4,667.5,45,269,7.9
4178,7.4,667.2,45,269,7.9
4182,7.4,667,46,269,7.9
4185,7.3,666.7,46,269,7.9
4188,7.3,666.4,46,268,7.8
4192,7.3,666.2,46,268,7.8
4195,7.3,665.9,46,268,7.8
4199,7.2,665.6,46,268,7.8
4203,7.2,665.3,46,268,7.7
4206,7.2,665,46,268,7.7
4209,7.1,664.7,46,268,7.7
4213,7.1,664.5,46,268,7.6
4216,7.1,664.2,45,268,7.6
4219,7,663.9,45,268,7.5
4223,7,663.6,45,268,7.4
4226,7,663.4,45,268,7.4
4230,6.9,663.1,45,267,7.3
4233,6.9,662.8,44,267,7.2
4237,6.9,662.5,44,267,7.1
4241,6.9,662.2,44,267,7
4244,6.8,661.9,44,267,6.9
4248,6.8,661.6,44,267,6.8
4252,6.8,661.3,44,267,6.7
4255,6.7,661,45,267,6.6
4259,6.7,660.7,46,267,6.5
4263,6.7,660.4,46,267,6.4
4268,6.7,660,47,267,6.3
4273,6.7,659.6,47,267,6.2
4279,6.7,659.1,47,267,6.1
4285,6.7,658.6,47,267,6
4291,6.7,658.1,47,267,5.9
4296,6.7,657.7,46,266,5.7
4302,6.7,657.3,46,266,5.6
4306,6.8,656.9,45,266,5.5
4311,6.8,656.6,45,266,5.4
4315,6.8,656.2,45,266,5.3
4319,6.8,655.9,44,266,5.2
4322,6.9,655.6,44,266,5.1
4326,6.8,655.3,43,266,5.1
4329,6.8,655.1,43,266,5
4332,6.8,654.8,43,266,4.9
4336,6.8,654.6,43,266,4.8
4339,6.8,654.3,43,265,4.7
4343,6.7,654,43,265,4.7
4347,6.7,653.7,43,265,4.6
4350,6.7,653.4,43,265,4.5
4354,6.7,653.1,43,265,4.4
4358,6.7,652.8,42,264,4.4
4362,6.7,652.5,42,264,4.3
4365,6.6,652.3,42,264,4.3
4368,6.6,652,42,263,4.2
4371,6.6,651.7,42,263,4.1
4375,6.5,651.5,42,262,4.1
4378,6.5,651.2,42,262,4
4381,6.5,651,42,261,3.9
4384,6.5,650.7,42,260,3.9
4387,6.5,650.5,42,259,3.8
4391,6.5,650.2,41,259,3.7
4394,6.5,649.9,41,258,3.6
4397,6.5,649.7,40,257,3.6
4400,6.5,649.5,40,256,3.5
4403,6.5,649.2,40,255,3.4
4406,6.5,649,40,253,3.4
4409,6.4,648.7,39,252,3.3
4413,6.4,648.5,39,251,3.3
4416,6.4,648.2,39,250,3.2
4419,6.4,647.9,38,248,3.1
4423,6.4,647.7,38,247,3.1
4426,6.4,647.4,38,245,3.1
4429,6.4,647.2,37,244,3
4432,6.4,646.9,37,243,3
4435,6.4,646.7,37,241,2.9
4438,6.4,646.5,36,240,2.9
4441,6.4,646.2,36,238,2.9
4444,6.4,646,36,237,2.9
4447,6.4,645.7,35,235,2.9
4450,6.4,645.5,35,234,2.8
4453,6.4,645.2,35,233,2.8
4456,6.4,645,35,232,2.8
4459,6.3,644.8,35,231,2.8
4462,6.3,644.5,35,230,2.8
4465,6.3,644.3,35,229,2.9
4469,6.3,644.1,35,229,2.9
4472,6.3,643.8,35,228,2.9
4475,6.2,643.5,35,227,2.9
4478,6.2,643.3,35,227,2.9
4481,6.2,643,35,226,2.9
4485,6.2,642.8,35,226,2.9
4487,6.1,642.6,35,225,3
4490,6.1,642.4,35,225,3
4493,6.1,642.2,35,225,3
4495,6.1,642,35,224,3
4498,6,641.7,35,224,3
4501,6,641.5,35,224,3.1
4505,6,641.2,36,223,3.1
4508,6,641,36,223,3.1
4510,5.9,640.8,36,223,3.1
4513,5.9,640.5,36,223,3.1
4517,5.9,640.3,36,223,3.2
4520,5.9,640,36,222,3.2
4524,5.8,639.7,36,222,3.2
4527,5.8,639.5,36,222,3.2
4530,5.8,639.3,36,222,3.2
4532,5.7,639.1,36,222,3.2
4535,5.7,638.8,36,221,3.2
4538,5.7,638.6,36,221,3.3
4541,5.7,638.3,36,221,3.3
4545,5.6,638.1,35,221,3.3
4548,5.6,637.8,35,220,3.3
4551,5.6,637.6,35,220,3.3
4554,5.5,637.3,35,220,3.3
4558,5.5,637.1,36,220,3.3
4561,5.5,636.8,36,219,3.3
4564,5.4,636.6,36,219,3.3
4568,5.4,636.3,36,219,3.3
4571,5.4,636.1,35,219,3.3
4574,5.4,635.8,35,219,3.3
4577,5.4,635.6,34,218,3.3
4581,5.3,635.3,34,218,3.3
4584,5.3,635,33,218,3.3
4587,5.3,634.8,33,218,3.3
4591,5.3,634.5,33,218,3.3
4594,5.2,634.3,33,218,3.3
4597,5.2,634,33,217,3.3
4600,5.2,633.8,33,217,3.3
4603,5.1,633.5,33,217,3.2
4606,5.1,633.3,33,217,3.2
4609,5.1,633.1,32,217,3.2
4612,5.1,632.9,32,216,3.2
4615,5,632.7,32,216,3.2
4617,5,632.4,32,216,3.2
4620,5,632.2,32,216,3.2
4624,5,632,33,215,3.2
4627,4.9,631.7,33,215,3.2
4630,4.9,631.5,33,215,3.2
4633,4.9,631.2,33,214,3.2
4636,4.9,631,32,214,3.2
4639,4.9,630.8,32,213,3.2
4642,4.8,630.5,32,213,3.2
4645,4.8,630.3,32,212,3.2
4648,4.8,630.1,31,211,3.2
4651,4.8,629.8,31,210,3.2
4655,4.8,629.6,30,210,3.3
4658,4.8,629.3,30,209,3.3
4661,4.8,629.1,30,208,3.3
4664,4.8,628.8,30,207,3.3
4667,4.7,628.6,30,206,3.3
4670,4.7,628.4,30,205,3.3
4673,4.7,628.1,30,204,3.3
4677,4.7,627.8,30,203,3.3
4680,4.6,627.6,30,202,3.3
4684,4.6,627.3,30,201,3.3
4687,4.6,627.1,30,200,3.3
4690,4.5,626.8,30,199,3.3
4694,4.5,626.5,30,198,3.3
4697,4.5,626.3,30,197,3.4
4700,4.5,626.1,30,196,3.4
4703,4.5,625.8,29,196,3.4
4706,4.4,625.6,29,195,3.4
4710,4.4,625.3,29,194,3.4
4713,4.4,625,29,193,3.4
4717,4.4,624.8,29,192,3.4
4720,4.3,624.5,29,191,3.4
4723,4.3,624.3,29,191,3.4
4726,4.3,624.1,29,190,3.4
4729,4.3,623.8,29,189,3.4
4733,4.2,623.5,30,189,3.4
4737,4.2,623.2,30,188,3.4
4740,4.1,623,30,188,3.4
4743,4.1,622.7,30,187,3.4
4747,4.1,622.5,30,187,3.4
4750,4.1,622.2,30,187,3.4
4754,4,621.9,30,186,3.5
4757,4,621.7,30,186,3.5
4761,3.9,621.4,30,186,3.5
4764,3.9,621.1,30,186,3.5
4768,3.9,620.9,30,185,3.5
4771,3.8,620.6,31,185,3.5
4774,3.8,620.4,31,185,3.5
4776,3.8,620.2,31,185,3.5
4780,3.8,620,31,185,3.5
4783,3.7,619.7,31,185,3.5
4787,3.7,619.4,31,185,3.5
4790,3.7,619.2,31,185,3.5
4793,3.6,618.9,31,185,3.5
4797,3.6,618.6,31,185,3.5
4800,3.6,618.4,31,185,3.6
4804,3.5,618.1,31,185,3.6
4807,3.5,617.9,31,186,3.6
4811,3.5,617.6,31,186,3.6
4814,3.4,617.3,31,186,3.6
4818,3.4,617.1,31,186,3.6
4821,3.4,616.8,31,186,3.6
4825,3.3,616.5,31,187,3.6
4829,3.3,616.2,31,187,3.6
4833,3.2,615.9,31,187,3.6
4836,3.2,615.6,31,188,3.6
4840,3.2,615.4,31,188,3.6
4843,3.1,615.1,31,188,3.6
4846,3.1,614.9,31,189,3.6
4850,3.1,614.6,32,189,3.6
4853,3,614.3,32,190,3.6
4857,3,614.1,32,190,3.6
4860,3,613.8,32,191,3.6
4864,2.9,613.5,32,191,3.6
4867,2.9,613.3,32,192,3.6
4871,2.9,613,32,192,3.6
4874,2.8,612.7,32,193,3.6
4878,2.8,612.5,32,193,3.6
4881,2.8,612.2,32,193,3.6
4885,2.8,611.9,31,194,3.6
4889,2.7,611.7,31,194,3.6
4892,2.7,611.4,31,195,3.6
4895,2.6,611.2,31,195,3.6
4898,2.6,610.9,31,195,3.6
4902,2.6,610.7,31,196,3.6
4905,2.5,610.4,31,196,3.6
4909,2.5,610.2,31,196,3.6
4912,2.5,609.9,31,196,3.6
4915,2.4,609.7,31,197,3.6
4919,2.4,609.4,31,197,3.7
4922,2.4,609.1,31,197,3.7
4926,2.3,608.9,31,197,3.7
4929,2.3,608.6,32,197,3.7
4932,2.3,608.4,32,197,3.7
4936,2.2,608.1,32,197,3.7
4939,2.2,607.9,32,197,3.7
4943,2.2,607.6,32,198,3.7
4946,2.1,607.3,32,198,3.7
4950,2.1,607.1,32,198,3.7
4953,2.1,606.8,32,198,3.7
4957,2,606.5,32,198,3.7
4960,2,606.3,32,198,3.6
4964,2,606,32,198,3.6
4967,1.9,605.7,32,198,3.6
4971,1.9,605.5,32,198,3.5
4975,1.9,605.2,32,197,3.5
4978,1.8,604.9,32,197,3.5
4982,1.8,604.6,32,197,3.4
4986,1.8,604.4,32,197,3.4
4989,1.7,604.1,32,197,3.3
4992,1.7,603.9,32,197,3.2
4996,1.7,603.6,31,197,3.2
4999,1.7,603.3,31,196,3.1
5003,1.8,603.1,30,196,3
5006,1.8,602.8,30,196,2.9
5010,1.8,602.6,30,195,2.8
5013,1.8,602.3,29,195,2.7
5016,1.8,602.1,28,194,2.6
5020,1.8,601.8,28,193,2.5
5024,1.8,601.5,28,193,2.4
5027,1.8,601.2,27,192,2.3
5031,1.8,601,27,190,2.1
5034,1.8,600.8,27,189,2
5038,1.8,600.5,26,187,1.9
5041,1.8,600.2,26,185,1.7
5045,1.8,599.9,26,182,1.6
5049,1.8,599.6,25,178,1.4
5052,1.8,599.4,25,174,1.3
5056,1.8,599.1,25,168,1.2
5060,1.8,598.8,24,161,1.1
5064,1.8,598.5,24,152,1
5068,1.9,598.2,23,142,0.9
5074,2,597.8,22,131,0.9
5080,2.1,597.3,20,121,0.9
5086,2.3,596.9,17,111,1
5091,2.6,596.5,14,103,1.1
5096,3,596.2,11,97,1.2
5099,3.4,595.9,9,92,1.3
5103,3.7,595.6,8,89,1.4
5107,4,595.4,6,86,1.5
5110,4.4,595.1,5,85,1.6
5113,4.7,594.9,3,83,1.7
5117,5,594.6,2,83,1.9
5121,5.2,594.3,2,83,2
5124,5.3,594.1,2,83,2.1
5128,5.3,593.8,2,84,2.1
5132,5.4,593.5,2,85,2.2
5135,5.4,593.3,2,86,2.3
5139,5.4,593,2,87,2.4
5143,5.5,592.7,2,89,2.5
5146,5.5,592.5,2,91,2.5
5150,5.6,592.2,1,93,2.6
5154,5.6,591.9,1,95,2.7
5157,5.7,591.7,1,97,2.7
5161,5.7,591.4,1,99,2.8
5165,5.7,591.1,1,101,2.9
5168,5.8,590.9,1,103,2.9
5171,5.8,590.7,1,105,3
5175,5.9,590.4,1,107,3
5179,5.9,590.1,1,109,3.1
5183,5.9,589.8,1,111,3.2
5186,6,589.6,1,113,3.2
5190,6,589.3,1,115,3.3
5193,6,589.1,1,117,3.4
5197,6.1,588.8,1,119,3.5
5201,6.1,588.5,1,120,3.6
5205,6.1,588.3,1,122,3.6
5208,6.1,588,1,123,3.7
5212,6.1,587.7,1,125,3.8
5216,6.1,587.5,1,126,3.9
5219,6.1,587.2,1,127,4
5223,6.1,586.9,1,128,4.1
5227,6.1,586.6,1,129,4.2
5231,6.1,586.4,1,130,4.3
5235,6.1,586.1,1,131,4.4
5238,6.1,585.8,1,132,4.5
5242,6.1,585.6,1,133,4.6
5245,6.1,585.3,1,133,4.7
5249,6.2,585,1,134,4.8
5254,6.2,584.7,1,135,4.9
5258,6.2,584.4,1,135,5
5261,6.3,584.2,1,136,5.1
5265,6.3,583.9,1,136,5.2
5269,6.3,583.6,1,136,5.3
5273,6.3,583.4,1,137,5.4
5277,6.3,583.1,1,137,5.5
5281,6.3,582.8,1,138,5.6
5285,6.3,582.5,1,138,5.7
5289,6.3,582.2,1,138,5.8
5293,6.2,581.9,1,138,5.9
5297,6.2,581.7,1,139,6
5301,6.2,581.4,1,139,6.1
5304,6.2,581.1,1,139,6.2
5308,6.2,580.8,1,140,6.3
5312,6.2,580.5,1,140,6.3
5317,6.1,580.2,1,140,6.4
5321,6.1,580,1,140,6.5
5325,6.1,579.7,1,141,6.6
5329,6.1,579.4,1,141,6.6
5332,6,579.1,1,141,6.7
5336,6,578.9,1,141,6.8
5340,6,578.6,1,142,6.8
5344,6,578.3,1,142,6.9
5348,6,578,1,142,7
5352,6,577.7,1,142,7
5356,6,577.5,1,143,7.1
5360,5.9,577.2,1,143,7.1
5363,5.9,577,1,143,7.2
5367,5.9,576.7,1,144,7.2
5370,5.9,576.5,1,144,7.3
5374,5.8,576.2,1,144,7.3
5378,5.8,575.9,1,144,7.4
5382,5.8,575.6,1,144,7.4
5386,5.8,575.4,1,145,7.5
5389,5.8,575.1,1,145,7.6
5393,5.8,574.9,1,145,7.6
5397,5.8,574.6,1,145,7.7
5400,5.8,574.3,1,145,7.7
5404,5.8,574.1,1,145,7.8
5408,5.8,573.8,1,146,7.9
5412,5.7,573.5,1,146,7.9
5416,5.7,573.2,1,146,8
5420,5.7,573,1,146,8.1
5423,5.7,572.7,1,146,8.1
5427,5.6,572.5,1,146,8.2
5430,5.6,572.2,1,146,8.3
5434,5.6,571.9,1,146,8.3
5438,5.5,571.7,1,146,8.4
5443,5.5,571.4,1,146,8.5
5446,5.5,571.1,1,146,8.5
5450,5.5,570.9,1,146,8.6
5453,5.4,570.6,1,146,8.7
5457,5.4,570.4,1,146,8.7
5460,5.4,570.1,1,146,8.8
5464,5.4,569.9,1,146,8.8
5468,5.3,569.6,1,146,8.9
5472,5.3,569.3,1,146,8.9
5476,5.3,569,1,145,9
5480,5.3,568.7,1,145,9
5484,5.2,568.5,1,145,9.1
5487,5.2,568.2,1,145,9.1
5491,5.2,568,1,145,9.1
5494,5.2,567.8,1,145,9.2
5497,5.1,567.6,1,144,9.2
5501,5.1,567.3,1,144,9.2
5505,5.1,567,1,144,9.2
5508,5.1,566.8,1,144,9.3
5512,5.1,566.6,1,144,9.3
5515,5,566.3,1,143,9.3
5519,5,566,1,143,9.3
5523,5,565.8,1,143,9.3
5526,5,565.5,1,143,9.3
5530,4.9,565.3,1,142,9.3
5533,4.9,565,1,142,9.3
5537,4.9,564.8,1,142,9.3
5541,4.9,564.5,1,142,9.3
5544,4.8,564.3,1,141,9.3
5548,4.8,564,1,141,9.3
5552,4.8,563.7,1,141,9.3
5556,4.7,563.5,1,140,9.3
5560,4.7,563.2,1,140,9.3
5563,4.7,563,1,140,9.3
5567,4.6,562.7,1,140,9.3
5570,4.6,562.5,1,139,9.4
5574,4.6,562.2,1,139,9.4
5577,4.6,562,1,139,9.4
5581,4.5,561.7,2,138,9.4
5584,4.5,561.5,2,138,9.4
5588,4.5,561.3,2,138,9.4
5591,4.4,561,2,137,9.5
5595,4.4,560.8,2,137,9.5
5599,4.4,560.5,2,137,9.5
5602,4.3,560.3,2,136,9.5
5606,4.3,560,2,136,9.6
5610,4.3,559.8,2,136,9.6
5613,4.3,559.5,2,135,9.6
5617,4.3,559.3,2,135,9.7
5620,4.2,559,2,135,9.7
5624,4.2,558.8,2,134,9.7
5627,4.2,558.6,2,134,9.8
5631,4.1,558.3,2,134,9.8
5635,4.1,558.1,2,133,9.8
5638,4.1,557.8,2,133,9.9
5642,4,557.6,2,133,9.9
5646,4,557.3,2,133,10
5650,4,557,2,132,10
5654,3.9,556.7,2,132,10
5658,3.9,556.5,2,132,10.1
5661,3.9,556.2,2,132,10.1
5665,3.8,556,2,131,10.1
5668,3.8,555.8,2,131,10.2
5671,3.8,555.6,2,131,10.2
5674,3.8,555.3,2,131,10.3
5677,3.7,555.1,2,131,10.3
5681,3.7,554.9,2,130,10.3
5684,3.7,554.7,2,130,10.4
5687,3.6,554.4,2,130,10.4
5691,3.6,554.2,2,130,10.4
5694,3.6,554,2,129,10.5
5697,3.5,553.8,2,129,10.5
5700,3.5,553.6,2,129,10.5
5703,3.5,553.4,2,128,10.6
5706,3.5,553.1,2,128,10.6
5710,3.5,552.9,2,128,10.6
5713,3.4,552.7,2,127,10.7
5716,3.4,552.5,2,127,10.7
5720,3.4,552.2,2,127,10.7
5723,3.3,552,2,126,10.7
5726,3.3,551.8,2,126,10.8
5730,3.3,551.5,2,126,10.8
5733,3.3,551.3,2,125,10.8
5736,3.2,551.1,2,125,10.9
5739,3.2,550.9,2,124,10.9
5743,3.2,550.6,2,124,10.9
5746,3.2,550.4,2,124,11
5749,3.1,550.2,2,123,11
5752,3.1,550,2,123,11.1
5755,3.1,549.8,2,122,11.1
5758,3.1,549.6,2,122,11.1
5762,3.1,549.4,2,122,11.2
5765,3.1,549.2,2,121,11.2
5768,3.1,548.9,2,121,11.3
5771,3,548.7,2,120,11.3
5774,3,548.5,2,120,11.3
5777,3,548.3,2,120,11.4
5780,3,548.1,2,119,11.4
5783,3,547.9,2,119,11.4
5786,2.9,547.7,2,119,11.5
5789,2.9,547.5,2,119,11.5
5792,2.9,547.3,2,118,11.5
5795,2.9,547.1,2,118,11.6
5798,2.9,546.9,2,118,11.6
5801,2.9,546.7,2,118,11.6
5804,2.9,546.5,2,118,11.7
5807,2.8,546.3,2,117,11.7
5810,2.8,546.1,2,117,11.7
5812,2.8,545.9,2,117,11.7
5815,2.8,545.7,2,117,11.7
5818,2.8,545.5,2,117,11.7
5821,2.8,545.3,2,117,11.7
5824,2.8,545.1,2,117,11.8
5827,2.8,544.9,2,117,11.8
5830,2.9,544.7,2,117,11.8
5833,2.9,544.5,2,117,11.8
5836,2.9,544.3,2,117,11.8
5839,2.9,544.1,2,117,11.8
5842,2.9,543.9,2,117,11.8
5845,2.9,543.7,2,117,11.8
5848,2.9,543.5,2,117,11.8
5852,2.9,543.3,2,117,11.7
5855,2.9,543.1,2,117,11.7
5858,2.9,542.9,2,117,11.7
5861,2.8,542.7,2,117,11.7
5864,2.8,542.5,2,117,11.7
5867,2.8,542.3,2,117,11.7
5870,2.8,542.1,2,117,11.7
5873,2.8,541.9,2,117,11.7
5876,2.8,541.7,2,117,11.6
5879,2.8,541.4,2,117,11.6
5882,2.7,541.2,2,117,11.6
5885,2.7,541,2,117,11.6
5888,2.7,540.8,2,117,11.6
5891,2.7,540.6,2,117,11.6
5894,2.7,540.4,2,117,11.5
5897,2.6,540.3,2,117,11.5
5900,2.6,540.1,2,117,11.5
5903,2.6,539.8,2,117,11.5
5906,2.6,539.6,2,117,11.4
5909,2.6,539.4,2,117,11.4
5913,2.5,539.2,2,117,11.4
5916,2.5,539,2,117,11.4
5919,2.5,538.8,2,117,11.4
5922,2.5,538.6,2,117,11.3
5925,2.5,538.4,2,117,11.3
5928,2.4,538.2,2,117,11.3
5931,2.4,538,2,117,11.3
5934,2.4,537.8,2,117,11.2
5938,2.4,537.5,2,117,11.2
5941,2.4,537.3,2,117,11.2
5944,2.4,537.1,2,117,11.2
5947,2.3,536.9,2,117,11.1
5950,2.3,536.7,2,117,11.1
5953,2.3,536.5,2,117,11.1
5956,2.3,536.3,2,117,11.1
5960,2.2,536.1,2,117,11
5963,2.2,535.9,2,117,11
5966,2.2,535.7,2,117,11
5969,2.2,535.4,2,117,11
5972,2.2,535.2,2,117,10.9
5975,2.2,535,2,116,10.9
5979,2.1,534.8,2,116,10.9
5982,2.1,534.5,2,116,10.8
5986,2.1,534.3,2,116,10.8
5989,2.1,534.1,2,116,10.8
5993,2.1,533.9,2,116,10.8
5996,2,533.6,2,116,10.7
5999,2,533.4,2,116,10.7
6002,2,533.2,2,116,10.7
6005,2,533,2,115,10.7
6008,1.9,532.8,1,115,10.6
6011,1.9,532.6,1,115,10.6
6015,1.9,532.4,1,115,10.6
6018,1.9,532.2,1,115,10.6
6021,1.9,532,1,115,10.5
6024,1.9,531.8,1,115,10.5
6028,1.8,531.6,1,115,10.5
6031,1.8,531.3,1,114,10.5
6035,1.8,531.1,1,114,10.4
6038,1.7,530.9,1,114,10.4
6041,1.7,530.6,1,114,10.4
6044,1.7,530.4,1,114,10.4
6047,1.7,530.2,1,114,10.4
6051,1.7,530,1,114,10.3
6054,1.7,529.8,1,114,10.3
6058,1.6,529.6,1,114,10.3
6061,1.6,529.4,1,114,10.3
6064,1.6,529.1,1,113,10.3
6068,1.5,528.9,1,113,10.3
6071,1.5,528.7,1,113,10.3
6074,1.5,528.5,1,113,10.3
6078,1.5,528.2,1,113,10.2
6081,1.5,528,1,113,10.2
6085,1.4,527.8,1,113,10.2
6088,1.4,527.6,1,113,10.2
6092,1.4,527.3,1,113,10.2
6094,1.4,527.2,1,113,10.2
6098,1.3,527,1,113,10.2
6101,1.3,526.7,1,112,10.2
6104,1.3,526.5,1,112,10.2
6108,1.3,526.3,1,112,10.2
6111,1.2,526,1,112,10.3
6115,1.2,525.8,1,112,10.3
6119,1.2,525.6,1,112,10.3
6122,1.2,525.3,1,112,10.3
6125,1.1,525.1,1,112,10.3
6129,1.1,524.9,1,112,10.3
6132,1.1,524.7,1,112,10.3
6136,1.1,524.5,1,112,10.3
6139,1.1,524.2,1,112,10.3
6143,1,524,1,112,10.3
6146,1,523.8,1,112,10.3
6149,1,523.6,1,112,10.3
6153,0.9,523.3,1,112,10.4
6157,0.9,523.1,1,112,10.4
6161,0.9,522.8,1,112,10.4
6165,0.9,522.6,1,112,10.4
6168,0.8,522.3,1,112,10.4
6172,0.8,522.1,1,112,10.4
6175,0.8,521.9,1,112,10.4
6178,0.8,521.7,1,112,10.4
6182,0.8,521.5,1,112,10.4
6185,0.7,521.2,1,112,10.4
6189,0.7,521,1,112,10.4
6193,0.7,520.7,1,112,10.4
6196,0.7,520.5,1,112,10.4
6200,0.6,520.3,1,112,10.4
6203,0.6,520.1,1,112,10.4
6207,0.6,519.8,1,113,10.4
6210,0.6,519.6,1,113,10.4
6214,0.5,519.4,1,113,10.4
6217,0.5,519.2,1,113,10.5
6220,0.5,519,1,113,10.5
6224,0.5,518.7,1,113,10.5
6227,0.4,518.5,1,113,10.5
6231,0.4,518.3,1,113,10.5
6235,0.4,518,1,113,10.5
6238,0.4,517.8,1,113,10.4
6242,0.3,517.6,1,112,10.4
6245,0.3,517.3,1,112,10.4
6248,0.3,517.1,1,112,10.4
6252,0.3,516.9,1,112,10.4
6256,0.2,516.6,1,112,10.4
6260,0.2,516.4,1,112,10.4
6264,0.2,516.1,1,112,10.4
6267,0.2,515.9,1,112,10.4
6271,0.1,515.7,1,112,10.4
6275,0.1,515.4,1,112,10.3
6279,0.1,515.2,1,111,10.3
6283,0.1,514.9,2,111,10.3
6286,0,514.7,2,111,10.3
6290,0,514.5,2,111,10.3
6293,0,514.2,2,111,10.2
6297,0,514,2,111,10.2
6300,0,513.8,2,110,10.2
6304,-0.1,513.6,2,110,10.2
6307,-0.1,513.3,2,110,10.2
6311,-0.1,513.1,2,110,10.1
6315,-0.1,512.9,2,110,10.1
6318,-0.2,512.7,2,110,10.1
6321,-0.2,512.4,2,109,10.1
6325,-0.2,512.2,2,109,10.1
6328,-0.2,512,2,109,10.1
6331,-0.2,511.8,2,109,10.1
6335,-0.3,511.6,2,109,10.1
6339,-0.3,511.3,2,108,10
6342,-0.3,511.1,2,108,10
6346,-0.3,510.9,2,108,10
6349,-0.4,510.6,2,108,10
6353,-0.4,510.4,2,108,10
6356,-0.4,510.2,2,108,10
6360,-0.4,510,2,107,10
6364,-0.5,509.7,2,107,10
6367,-0.5,509.5,2,107,10
6370,-0.5,509.3,2,107,10
6374,-0.5,509.1,2,107,10
6378,-0.6,508.8,2,107,10
6382,-0.6,508.6,2,107,10
6386,-0.6,508.3,2,106,10
6389,-0.6,508.1,2,106,10
6393,-0.7,507.9,2,106,10
6396,-0.7,507.7,2,106,10
6400,-0.7,507.4,2,106,10
6403,-0.8,507.2,2,106,10
6407,-0.8,507,2,106,10
6411,-0.8,506.7,2,106,10
6414,-0.8,506.5,2,106,10
6418,-0.9,506.3,2,105,10
6421,-0.9,506.1,2,105,10
6425,-0.9,505.9,2,105,10
6428,-1,505.6,2,105,10
6431,-1,505.4,2,105,10
6435,-1,505.2,2,105,10
6439,-1,505,2,105,10
6442,-1.1,504.7,2,105,10
6445,-1.1,504.5,2,104,10
6449,-1.1,504.3,2,104,10
6453,-1.1,504.1,2,104,10
6457,-1.2,503.8,2,104,10
6460,-1.2,503.6,2,104,10
6464,-1.2,503.3,2,103,10
6468,-1.3,503.1,2,103,10
6472,-1.3,502.9,2,103,10
6475,-1.3,502.6,2,103,10
6479,-1.4,502.4,2,103,10
6483,-1.4,502.2,2,102,10
6486,-1.4,502,2,102,10
6490,-1.4,501.7,2,102,10
6493,-1.5,501.5,2,102,10
6497,-1.5,501.3,2,101,10
6501,-1.5,501,2,101,10
6505,-1.6,500.8,2,101,10
6508,-1.6,500.6,2,101,10
6511,-1.6,500.4,2,101,10
6515,-1.6,500.2,2,100,10.1
6518,-1.7,499.9,2,100,10.1
6522,-1.7,499.7,2,100,10.1
6525,-1.7,499.5,2,100,10.1
6529,-1.8,499.3,2,99,10.1
6533,-1.8,499,2,99,10.2
6536,-1.8,498.8,2,99,10.2
6540,-1.8,498.6,2,99,10.2
6544,-1.8,498.3,1,99,10.2
6548,-1.9,498.1,1,98,10.3
6551,-1.9,497.9,2,98,10.3
6555,-1.9,497.6,2,98,10.3
6558,-2,497.4,2,98,10.4
6562,-2,497.2,2,98,10.4
6565,-2,497,2,97,10.4
6569,-2.1,496.8,2,97,10.5
6572,-2.1,496.5,2,97,10.5
6576,-2.1,496.3,2,97,10.5
6580,-2.2,496.1,2,97,10.6
6583,-2.2,495.9,2,96,10.6
6586,-2.2,495.7,2,96,10.6
6590,-2.3,495.4,2,96,10.7
6593,-2.3,495.2,2,96,10.7
6597,-2.3,495,2,96,10.8
6600,-2.3,494.8,2,95,10.8
6604,-2.4,494.6,2,95,10.8
6607,-2.4,494.4,2,95,10.9
6611,-2.4,494.1,2,95,10.9
6614,-2.4,493.9,2,94,11
6617,-2.5,493.7,2,94,11
6621,-2.5,493.5,2,94,11
